User Name,Order of Submission (1=first),Final Score,Question 1 text,Question 2 text,Question 3 text,Question 4 text,Question 5 text,Question 6 text,Question 7 text,Question 8 text,Question 9 text,Question 10 text,Question 11 text,Question 12 text,Question 13 text,Question 14 text,Question 15 text,Question 16 text,Question 17 text,Question 18 text,Question 19 text,Question 20 text,Question 21 text,Question 22 text,Question 23 text,Question 24 text,Question 25 text,Question 26 text,Question 27 text,Question 28 text,Question 29 text,Question 30 text,Question 31 text,Question 32 text,Question 33 text,Question 34 text
User264,1,0,Somewhat unconfident,21 or more hours per week,All 26,Most of them,Once per day,7 - Way Too Fast,6 - Too Hard,6 - Agree,6 - Agree,6 - Agree,6 - Agree,6 - Agree,4 - Neither Agree nor Disagree,On Piazza,No Answer,1 - Never,1 - Never,4 - Frequently,4 - Frequently,1 - Never,1 - Never,4 - Frequently,1 - Never,3 - Occasionally,1 - Never,Always,Always,7 - Enormously Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,N/A - I have not taken any college courses outside the OMS.,7 - Enormously Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,N/A - I have not taken any college courses outside the OMS.,6 - Very Good
User265,1,0,Somewhat confident,9 - 12 hours per week,All 26,All of them,Multiple times daily,4 - About Right,4 - About Right,6 - Agree,6 - Agree,6 - Agree,6 - Agree,7 - Strongly Agree,7 - Strongly Agree,On Piazza,No Answer,3 - Occasionally,2 - Rarely,1 - Never,3 - Occasionally,5 - Always,2 - Rarely,4 - Frequently,1 - Never,3 - Occasionally,4 - Frequently,Rarely,Never,4 - About the Same as other OMS classes,4 - About the Same as non-OMS online classes.,4 - About the Same as other college courses.,4 - About the Same as other OMS classes,4 - About the Same as non-OMS online classes.,4 - About the Same as other college courses.,7 - Excellent
User266,No submission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
User29,1,0,Somewhat confident,18 - 21 hours per week,20 to 25,Around half of them,A few times a week,4 - About Right,4 - About Right,6 - Agree,6 - Agree,6 - Agree,6 - Agree,7 - Strongly Agree,7 - Strongly Agree,On Piazza,No Answer,3 - Occasionally,3 - Occasionally,3 - Occasionally,3 - Occasionally,3 - Occasionally,3 - Occasionally,3 - Occasionally,3 - Occasionally,3 - Occasionally,2 - Rarely,Frequently,Never,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,No Answer,6 - Significantly Better than other OMS classes,No Answer,7 - Enormously Better than other college courses.,6 - Very Good
User104,1,0,Neither confident nor unconfident,15 - 18 hours per week,All 26,All of them,A couple times a month,5 - A Little Too Fast,5 - A Little Too Hard,7 - Strongly Agree,6 - Agree,7 - Strongly Agree,7 - Strongly Agree,6 - Agree,5 - Agree Slightly,On Piazza,No Answer,1 - Never,2 - Rarely,2 - Rarely,2 - Rarely,3 - Occasionally,3 - Occasionally,2 - Rarely,1 - Never,4 - Frequently,5 - Always,Rarely,Never,7 - Enormously Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,5 - A Little Better than other college courses.,7 - Enormously Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,5 - A Little Better than other college courses.,6 - Very Good
User39,No submission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
User267,1,0,Somewhat confident,9 - 12 hours per week,All 26,All of them,A few times a week,4 - About Right,4 - About Right,7 - Strongly Agree,6 - Agree,7 - Strongly Agree,7 - Strongly Agree,6 - Agree,4 - Neither Agree nor Disagree,On Piazza,No Answer,1 - Never,1 - Never,1 - Never,1 - Never,4 - Frequently,1 - Never,4 - Frequently,1 - Never,3 - Occasionally,2 - Rarely,Never,Never,5 - A Little Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,4 - About the Same as other college courses.,5 - A Little Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,4 - About the Same as other college courses.,6 - Very Good
User293,1,0,Neither confident nor unconfident,15 - 18 hours per week,All 26,Around half of them,Once per day,5 - A Little Too Fast,4 - About Right,6 - Agree,No Answer,6 - Agree,6 - Agree,5 - Agree Slightly,3 - Disagree Slightly,On Piazza,No Answer,4 - Frequently,2 - Rarely,3 - Occasionally,3 - Occasionally,3 - Occasionally,No Answer,2 - Rarely,2 - Rarely,3 - Occasionally,2 - Rarely,Occasionally,No Answer,5 - A Little Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,5 - A Little Better than other college courses.,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,5 - Good
User105,1,0,Neither confident nor unconfident,9 - 12 hours per week,20 to 25,Most of them,A few times a week,5 - A Little Too Fast,5 - A Little Too Hard,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,4 - Neither Agree nor Disagree,On Piazza|Via E-Mail,No Answer,1 - Never,3 - Occasionally,1 - Never,2 - Rarely,3 - Occasionally,4 - Frequently,4 - Frequently,2 - Rarely,4 - Frequently,4 - Frequently,Never,Never,6 - Significantly Better than other OMS classes,5 - A Little Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,7 - Excellent
User106,1,0,Somewhat confident,9 - 12 hours per week,All 26,All of them,Multiple times daily,5 - A Little Too Fast,4 - About Right,6 - Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,5 - Agree Slightly,On Piazza|Via the OMS Google Plus group,No Answer,1 - Never,2 - Rarely,2 - Rarely,2 - Rarely,3 - Occasionally,1 - Never,5 - Always,1 - Never,4 - Frequently,5 - Always,Never,Never,4 - About the Same as other OMS classes,5 - A Little Better than non-OMS online classes.,5 - A Little Better than other college courses.,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Very Good
User353,No submission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
User36,1,0,Somewhat confident,6 - 9 hours per week,20 to 25,Most of them,Multiple times daily,6 - Too Fast,5 - A Little Too Hard,5 - Agree Slightly,7 - Strongly Agree,6 - Agree,6 - Agree,7 - Strongly Agree,5 - Agree Slightly,On Piazza|Via E-Mail,n/a,4 - Frequently,3 - Occasionally,2 - Rarely,4 - Frequently,5 - Always,5 - Always,4 - Frequently,1 - Never,3 - Occasionally,5 - Always,Occasionally,Never,6 - Significantly Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Significantly Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,5 - A Little Better than other college courses.,7 - Excellent
User268,1,0,Somewhat confident,3 - 6 hours per week,All 26,Most of them,A few times a week,4 - About Right,4 - About Right,6 - Agree,5 - Agree Slightly,6 - Agree,7 - Strongly Agree,6 - Agree,5 - Agree Slightly,On Piazza,No Answer,3 - Occasionally,3 - Occasionally,3 - Occasionally,2 - Rarely,2 - Rarely,2 - Rarely,4 - Frequently,3 - Occasionally,4 - Frequently,4 - Frequently,Rarely,Never,6 - Significantly Better than other OMS classes,5 - A Little Better than non-OMS online classes.,5 - A Little Better than other college courses.,6 - Significantly Better than other OMS classes,4 - About the Same as non-OMS online classes.,4 - About the Same as other college courses.,6 - Very Good
User50,1,0,Somewhat confident,6 - 9 hours per week,All 26,Most of them,Once per day,5 - A Little Too Fast,4 - About Right,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,On Piazza,N/A,1 - Never,1 - Never,3 - Occasionally,1 - Never,4 - Frequently,4 - Frequently,3 - Occasionally,3 - Occasionally,4 - Frequently,4 - Frequently,Never,Frequently,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Very Good
User107,1,0,Somewhat confident,9 - 12 hours per week,15 to 20,Around half of them,Once per week,4 - About Right,4 - About Right,4 - Neither Agree nor Disagree,4 - Neither Agree nor Disagree,4 - Neither Agree nor Disagree,4 - Neither Agree nor Disagree,4 - Neither Agree nor Disagree,4 - Neither Agree nor Disagree,Via Phone or Teleconferencing,No Answer,3 - Occasionally,3 - Occasionally,3 - Occasionally,3 - Occasionally,3 - Occasionally,3 - Occasionally,3 - Occasionally,3 - Occasionally,3 - Occasionally,3 - Occasionally,Occasionally,Occasionally,4 - About the Same as other OMS classes,4 - About the Same as non-OMS online classes.,3 - Not Quite as Good as other college courses.,4 - About the Same as other OMS classes,4 - About the Same as non-OMS online classes.,4 - About the Same as other college courses.,4 - Fair
User108,1,0,Very confident,12 - 15 hours per week,All 26,All of them,A couple times a month,4 - About Right,4 - About Right,7 - Strongly Agree,6 - Agree,2 - Disagree,5 - Agree Slightly,6 - Agree,2 - Disagree,On Piazza,No Answer,3 - Occasionally,2 - Rarely,3 - Occasionally,2 - Rarely,4 - Frequently,2 - Rarely,1 - Never,2 - Rarely,4 - Frequently,5 - Always,Never,Frequently,6 - Significantly Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,5 - A Little Better than other college courses.,5 - A Little Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Very Good
User369,No submission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
User269,No submission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
User294,1,0,Somewhat unconfident,6 - 9 hours per week,20 to 25,All of them,Once per day,4 - About Right,4 - About Right,6 - Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,5 - Agree Slightly,On Piazza|Via E-Mail|Via the OMS Google Plus group,No Answer,4 - Frequently,3 - Occasionally,3 - Occasionally,2 - Rarely,4 - Frequently,2 - Rarely,4 - Frequently,2 - Rarely,3 - Occasionally,4 - Frequently,Occasionally,Frequently,4 - About the Same as other OMS classes,7 - Enormously Better than non-OMS online classes.,5 - A Little Better than other college courses.,4 - About the Same as other OMS classes,4 - About the Same as non-OMS online classes.,4 - About the Same as other college courses.,6 - Very Good
User334,1,0,Somewhat confident,12 - 15 hours per week,All 26,All of them,A few times a week,5 - A Little Too Fast,5 - A Little Too Hard,4 - Neither Agree nor Disagree,7 - Strongly Agree,5 - Agree Slightly,6 - Agree,7 - Strongly Agree,5 - Agree Slightly,On Piazza,No Answer,2 - Rarely,1 - Never,3 - Occasionally,1 - Never,3 - Occasionally,2 - Rarely,2 - Rarely,2 - Rarely,4 - Frequently,5 - Always,Never,Never,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,4 - About the Same as other college courses.,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,5 - A Little Better than other college courses.,7 - Excellent
User110,1,0,Neither confident nor unconfident,12 - 15 hours per week,15 to 20,All of them,A few times a week,4 - About Right,4 - About Right,7 - Strongly Agree,7 - Strongly Agree,6 - Agree,7 - Strongly Agree,2 - Disagree,1 - Strongly Disagree,Via E-Mail,No Answer,4 - Frequently,3 - Occasionally,3 - Occasionally,3 - Occasionally,4 - Frequently,4 - Frequently,3 - Occasionally,1 - Never,4 - Frequently,1 - Never,Never,Never,N/A - I have not taken any other OMS classes.,6 - Significantly Better than non-OMS online classes.,5 - A Little Better than other college courses.,N/A - I have not taken any other OMS classes.,6 - Significantly Better than non-OMS online classes.,5 - A Little Better than other college courses.,6 - Very Good
User271,1,0,Somewhat confident,12 - 15 hours per week,All 26,Most of them,A few times a week,4 - About Right,4 - About Right,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,6 - Agree,7 - Strongly Agree,On Piazza|Via HipChat|Via another chat application,No Answer,1 - Never,4 - Frequently,2 - Rarely,2 - Rarely,4 - Frequently,2 - Rarely,4 - Frequently,2 - Rarely,4 - Frequently,4 - Frequently,Rarely,Occasionally,5 - A Little Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Significantly Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,7 - Enormously Better than other college courses.,7 - Excellent
User272,1,0,Somewhat confident,12 - 15 hours per week,All 26,All of them,A few times a week,4 - About Right,4 - About Right,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,6 - Agree,3 - Disagree Slightly,On Piazza|Via the OMS Google Plus group,No Answer,1 - Never,1 - Never,4 - Frequently,2 - Rarely,3 - Occasionally,2 - Rarely,3 - Occasionally,1 - Never,3 - Occasionally,3 - Occasionally,Never,Never,N/A - I have not taken any other OMS classes.,N/A - I have not taken any non-OMS online classes.,7 - Enormously Better than other college courses.,N/A - I have not taken any other OMS classes.,N/A - I have not taken any non-OMS online classes.,7 - Enormously Better than other college courses.,7 - Excellent
User273,1,0,Somewhat confident,9 - 12 hours per week,15 to 20,Around half of them,Once per day,4 - About Right,4 - About Right,6 - Agree,5 - Agree Slightly,6 - Agree,6 - Agree,6 - Agree,5 - Agree Slightly,On Piazza,No Answer,3 - Occasionally,4 - Frequently,3 - Occasionally,3 - Occasionally,4 - Frequently,3 - Occasionally,3 - Occasionally,3 - Occasionally,4 - Frequently,2 - Rarely,Frequently,Never,7 - Enormously Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,7 - Enormously Better than other college courses.,7 - Enormously Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,7 - Enormously Better than other college courses.,7 - Excellent
User274,1,0,Somewhat unconfident,15 - 18 hours per week,20 to 25,Most of them,A few times a week,4 - About Right,4 - About Right,6 - Agree,6 - Agree,6 - Agree,6 - Agree,6 - Agree,6 - Agree,On Piazza|Via HipChat,No Answer,3 - Occasionally,4 - Frequently,3 - Occasionally,2 - Rarely,4 - Frequently,3 - Occasionally,3 - Occasionally,4 - Frequently,3 - Occasionally,4 - Frequently,Never,Never,5 - A Little Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,5 - A Little Better than other college courses.,5 - A Little Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,5 - A Little Better than other college courses.,6 - Very Good
User276,1,0,Somewhat unconfident,6 - 9 hours per week,All 26,Most of them,A few times a week,5 - A Little Too Fast,4 - About Right,6 - Agree,5 - Agree Slightly,6 - Agree,6 - Agree,7 - Strongly Agree,5 - Agree Slightly,On Piazza|Via HipChat,No Answer,3 - Occasionally,4 - Frequently,3 - Occasionally,2 - Rarely,4 - Frequently,2 - Rarely,4 - Frequently,2 - Rarely,4 - Frequently,3 - Occasionally,Frequently,Frequently,5 - A Little Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,4 - About the Same as other college courses.,4 - About the Same as other OMS classes,N/A - I have not taken any non-OMS online classes.,3 - Not Quite as Good as other college courses.,4 - Fair
User113,1,0,Somewhat confident,15 - 18 hours per week,All 26,Most of them,Once per week,4 - About Right,4 - About Right,2 - Disagree,1 - Strongly Disagree,4 - Neither Agree nor Disagree,2 - Disagree,2 - Disagree,2 - Disagree,On Piazza|Via E-Mail,No Answer,2 - Rarely,1 - Never,3 - Occasionally,2 - Rarely,3 - Occasionally,3 - Occasionally,3 - Occasionally,3 - Occasionally,3 - Occasionally,4 - Frequently,Never,Occasionally,2 - Not as Good as other OMS classes,4 - About the Same as non-OMS online classes.,4 - About the Same as other college courses.,4 - About the Same as other OMS classes,5 - A Little Better than non-OMS online classes.,5 - A Little Better than other college courses.,5 - Good
User114,No submission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
User335,1,0,Neither confident nor unconfident,3 - 6 hours per week,20 to 25,Most of them,Once per week,4 - About Right,4 - About Right,5 - Agree Slightly,5 - Agree Slightly,6 - Agree,6 - Agree,5 - Agree Slightly,6 - Agree,On Piazza,No Answer,4 - Frequently,3 - Occasionally,2 - Rarely,2 - Rarely,3 - Occasionally,2 - Rarely,2 - Rarely,3 - Occasionally,4 - Frequently,3 - Occasionally,Occasionally,Frequently,N/A - I have not taken any other OMS classes.,5 - A Little Better than non-OMS online classes.,4 - About the Same as other college courses.,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,5 - A Little Better than other college courses.,5 - Good
User278,1,0,Somewhat unconfident,21 or more hours per week,All 26,All of them,Multiple times daily,6 - Too Fast,6 - Too Hard,4 - Neither Agree nor Disagree,5 - Agree Slightly,5 - Agree Slightly,5 - Agree Slightly,6 - Agree,4 - Neither Agree nor Disagree,On Piazza|Via the OMS Google Plus group,No Answer,1 - Never,2 - Rarely,2 - Rarely,3 - Occasionally,3 - Occasionally,1 - Never,3 - Occasionally,1 - Never,3 - Occasionally,5 - Always,Never,Never,4 - About the Same as other OMS classes,4 - About the Same as non-OMS online classes.,4 - About the Same as other college courses.,4 - About the Same as other OMS classes,4 - About the Same as non-OMS online classes.,4 - About the Same as other college courses.,5 - Good
User115,1,0,Neither confident nor unconfident,9 - 12 hours per week,20 to 25,Around half of them,Once per day,4 - About Right,4 - About Right,5 - Agree Slightly,5 - Agree Slightly,6 - Agree,5 - Agree Slightly,7 - Strongly Agree,5 - Agree Slightly,On Piazza|Via the OMS Google Plus group,No Answer,4 - Frequently,3 - Occasionally,1 - Never,3 - Occasionally,4 - Frequently,3 - Occasionally,2 - Rarely,3 - Occasionally,4 - Frequently,1 - Never,Never,Never,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Significantly Better than other OMS classes,4 - About the Same as non-OMS online classes.,5 - A Little Better than other college courses.,6 - Very Good
User336,1,0,Neither confident nor unconfident,21 or more hours per week,All 26,Around half of them,Multiple times daily,4 - About Right,5 - A Little Too Hard,7 - Strongly Agree,6 - Agree,6 - Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,On Piazza|Via the OMS Google Plus group,No Answer,5 - Always,2 - Rarely,4 - Frequently,3 - Occasionally,4 - Frequently,2 - Rarely,3 - Occasionally,3 - Occasionally,3 - Occasionally,3 - Occasionally,Occasionally,Never,7 - Enormously Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,7 - Enormously Better than other college courses.,7 - Enormously Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,7 - Enormously Better than other college courses.,7 - Excellent
User116,1,0,Somewhat confident,18 - 21 hours per week,All 26,Most of them,Multiple times daily,3 - A Little Too Slow,3 - A Little Too Easy,6 - Agree,6 - Agree,6 - Agree,6 - Agree,5 - Agree Slightly,3 - Disagree Slightly,On Piazza|Via E-Mail,No Answer,4 - Frequently,3 - Occasionally,2 - Rarely,3 - Occasionally,4 - Frequently,4 - Frequently,2 - Rarely,2 - Rarely,3 - Occasionally,4 - Frequently,Rarely,Rarely,4 - About the Same as other OMS classes,4 - About the Same as non-OMS online classes.,4 - About the Same as other college courses.,4 - About the Same as other OMS classes,4 - About the Same as non-OMS online classes.,4 - About the Same as other college courses.,5 - Good
User117,1,0,Somewhat unconfident,21 or more hours per week,All 26,Most of them,Once per day,6 - Too Fast,5 - A Little Too Hard,6 - Agree,4 - Neither Agree nor Disagree,6 - Agree,5 - Agree Slightly,6 - Agree,5 - Agree Slightly,On Piazza,No Answer,5 - Always,No Answer,1 - Never,3 - Occasionally,3 - Occasionally,5 - Always,2 - Rarely,3 - Occasionally,4 - Frequently,4 - Frequently,Never,Rarely,4 - About the Same as other OMS classes,5 - A Little Better than non-OMS online classes.,5 - A Little Better than other college courses.,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,4 - About the Same as other college courses.,6 - Very Good
User295,1,0,Somewhat confident,9 - 12 hours per week,All 26,A few of them,A few times a week,4 - About Right,4 - About Right,5 - Agree Slightly,5 - Agree Slightly,5 - Agree Slightly,5 - Agree Slightly,7 - Strongly Agree,5 - Agree Slightly,On Piazza,No Answer,2 - Rarely,2 - Rarely,3 - Occasionally,2 - Rarely,3 - Occasionally,3 - Occasionally,3 - Occasionally,3 - Occasionally,2 - Rarely,3 - Occasionally,Occasionally,Never,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,5 - A Little Better than other college courses.,5 - A Little Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Very Good
User370,1,0,Very unconfident,6 - 9 hours per week,All 26,Most of them,Once per week,4 - About Right,4 - About Right,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,5 - Agree Slightly,7 - Strongly Agree,On Piazza,No Answer,1 - Never,3 - Occasionally,2 - Rarely,3 - Occasionally,4 - Frequently,1 - Never,4 - Frequently,3 - Occasionally,3 - Occasionally,4 - Frequently,Never,Always,7 - Enormously Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,7 - Enormously Better than other college courses.,6 - Significantly Better than other OMS classes,7 - Enormously Better than non-OMS online classes.,7 - Enormously Better than other college courses.,7 - Excellent
User280,No submission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
User337,1,0,Very confident,15 - 18 hours per week,All 26,All of them,Multiple times daily,4 - About Right,4 - About Right,7 - Strongly Agree,7 - Strongly Agree,3 - Disagree Slightly,No Answer,7 - Strongly Agree,2 - Disagree,Via Phone or Teleconferencing,No Answer,2 - Rarely,3 - Occasionally,2 - Rarely,5 - Always,3 - Occasionally,3 - Occasionally,3 - Occasionally,2 - Rarely,4 - Frequently,2 - Rarely,Never,Never,7 - Enormously Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,6 - Significantly Better than other college courses.,7 - Enormously Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,6 - Significantly Better than other college courses.,7 - Excellent
User281,1,0,Somewhat confident,15 - 18 hours per week,All 26,Most of them,A few times a week,4 - About Right,4 - About Right,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,6 - Agree,On Piazza,No Answer,1 - Never,1 - Never,3 - Occasionally,2 - Rarely,3 - Occasionally,3 - Occasionally,4 - Frequently,2 - Rarely,4 - Frequently,3 - Occasionally,Never,Never,4 - About the Same as other OMS classes,5 - A Little Better than non-OMS online classes.,4 - About the Same as other college courses.,4 - About the Same as other OMS classes,6 - Significantly Better than non-OMS online classes.,4 - About the Same as other college courses.,6 - Very Good
User282,No submission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
User351,1,0,Very confident,3 - 6 hours per week,20 to 25,All of them,A couple times a month,4 - About Right,4 - About Right,6 - Agree,6 - Agree,6 - Agree,6 - Agree,5 - Agree Slightly,4 - Neither Agree nor Disagree,On Piazza,No Answer,1 - Never,1 - Never,2 - Rarely,1 - Never,3 - Occasionally,5 - Always,1 - Never,3 - Occasionally,4 - Frequently,4 - Frequently,Never,Never,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,4 - About the Same as other college courses.,5 - A Little Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,4 - About the Same as other college courses.,5 - Good
User313,1,0,Somewhat confident,9 - 12 hours per week,15 to 20,A few of them,Once per day,4 - About Right,4 - About Right,6 - Agree,6 - Agree,7 - Strongly Agree,5 - Agree Slightly,7 - Strongly Agree,4 - Neither Agree nor Disagree,On Piazza|Via Phone or Teleconferencing,No Answer,3 - Occasionally,4 - Frequently,1 - Never,1 - Never,3 - Occasionally,1 - Never,3 - Occasionally,5 - Always,4 - Frequently,1 - Never,Never,Always,4 - About the Same as other OMS classes,4 - About the Same as non-OMS online classes.,4 - About the Same as other college courses.,4 - About the Same as other OMS classes,5 - A Little Better than non-OMS online classes.,5 - A Little Better than other college courses.,6 - Very Good
