User Name,Order of Submission (1=first),Final Score,Question 1 text,Question 2 text,Question 3 text,Question 4 text,Question 5 text,Question 6 text,Question 7 text,Question 8 text,Question 9 text,Question 10 text,Question 11 text,Question 12 text,Question 13 text,Question 15 text,Question 16 text,Question 17 text,Question 18 text,Question 19 text,Question 20 text,Question 21 text
User335,1,0,CS8803: AI for Robotics|CS6300: Software Development Processes|CS6250: Computer NetworLast192|CS6440: Health Informatics,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Somewhat confident,Somewhat confident,4 - About Right,4 - About Right,4 - Neither Agree nor Disagree,4 - Neither Agree nor Disagree,5 - Agree Slightly,5 - Agree Slightly,5 - Agree Slightly,5 - Agree Slightly,On Piazza|Via E-Mail,4 - About the Same as other OMS classes,4 - About the Same as non-OMS online classes.,5 - A Little Better than other college courses.,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,4 - About the Same as other college courses.,5 - Good
User278,1,0,CS6300: Software Development Processes,My agent used an even mix of verbal representations and visual representations.,No Answer,Very unconfident,6 - Too Fast,6 - Too Hard,4 - Neither Agree nor Disagree,5 - Agree Slightly,4 - Neither Agree nor Disagree,4 - Neither Agree nor Disagree,6 - Agree,4 - Neither Agree nor Disagree,On Piazza,4 - About the Same as other OMS classes,No Answer,3 - Not Quite as Good as other college courses.,3 - Not Quite as Good as other OMS classes,3 - Not Quite as Good as non-OMS online classes.,3 - Not Quite as Good as other college courses.,4 - Fair
User115,No submission,,,,,,,,,,,,,,,,,,,,,
User336,1,0,No Answer,My agent used visual representations exclusively; I did not even touch the verbal representations after Project 1's deadline.,Somewhat confident,Neither confident nor unconfident,4 - About Right,4 - About Right,6 - Agree,6 - Agree,6 - Agree,6 - Agree,7 - Strongly Agree,7 - Strongly Agree,On Piazza,N/A - I have not taken any other OMS classes.,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,N/A - I have not taken any other OMS classes.,6 - Significantly Better than non-OMS online classes.,6 - Significantly Better than other college courses.,7 - Excellent
User116,1,0,"CS7641: Machine Learning|CS6505: Computability, Complexity & Algorithms","My agent primarily used verbal representations, although it also used the visual representations in some places.",Somewhat confident,Neither confident nor unconfident,4 - About Right,4 - About Right,6 - Agree,6 - Agree,6 - Agree,6 - Agree,6 - Agree,4 - Neither Agree nor Disagree,On Piazza,4 - About the Same as other OMS classes,5 - A Little Better than non-OMS online classes.,4 - About the Same as other college courses.,4 - About the Same as other OMS classes,4 - About the Same as non-OMS online classes.,4 - About the Same as other college courses.,5 - Good
User117,1,0,CS7641: Machine Learning|CS6300: Software Development Processes|CS6250: Computer NetworLast192,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Very confident,Very confident,4 - About Right,4 - About Right,6 - Agree,6 - Agree,6 - Agree,6 - Agree,6 - Agree,6 - Agree,On Piazza|Via E-Mail,4 - About the Same as other OMS classes,5 - A Little Better than non-OMS online classes.,4 - About the Same as other college courses.,4 - About the Same as other OMS classes,5 - A Little Better than non-OMS online classes.,5 - A Little Better than other college courses.,5 - Good
User295,1,0,CS8803: AI for Robotics|CS6250: Computer NetworLast192,My agent used an even mix of verbal representations and visual representations.,Very confident,Somewhat confident,4 - About Right,4 - About Right,5 - Agree Slightly,6 - Agree,6 - Agree,6 - Agree,6 - Agree,6 - Agree,On Piazza,6 - Significantly Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Significantly Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,6 - Significantly Better than other college courses.,5 - Good
User370,1,0,No Answer,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Somewhat confident,Somewhat confident,5 - A Little Too Fast,5 - A Little Too Hard,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,7 - Strongly Agree,6 - Agree,6 - Agree,On Piazza,N/A - I have not taken any other OMS classes.,7 - Enormously Better than non-OMS online classes.,7 - Enormously Better than other college courses.,N/A - I have not taken any other OMS classes.,7 - Enormously Better than non-OMS online classes.,7 - Enormously Better than other college courses.,7 - Excellent
User280,1,0,CS6300: Software Development Processes|CS6210: Advanced Operating Systems,"My agent primarily used verbal representations, although it also used the visual representations in some places.",Very confident,Somewhat confident,4 - About Right,3 - A Little Too Easy,6 - Agree,4 - Neither Agree nor Disagree,4 - Neither Agree nor Disagree,6 - Agree,4 - Neither Agree nor Disagree,4 - Neither Agree nor Disagree,On Piazza,4 - About the Same as other OMS classes,6 - Significantly Better than non-OMS online classes.,4 - About the Same as other college courses.,4 - About the Same as other OMS classes,5 - A Little Better than non-OMS online classes.,4 - About the Same as other college courses.,5 - Good
User337,1,0,CS6310: Software Architecture and Design,"My agent used visual representations exclusively; however, I did experiment with the verbal representations after Project 1's deadline (but my submitted agent does not use them).",Somewhat confident,Somewhat confident,4 - About Right,5 - A Little Too Hard,7 - Strongly Agree,6 - Agree,7 - Strongly Agree,7 - Strongly Agree,5 - Agree Slightly,3 - Disagree Slightly,Via another chat application,7 - Enormously Better than other OMS classes,N/A - I have not taken any non-OMS online classes.,7 - Enormously Better than other college courses.,7 - Enormously Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,5 - A Little Better than other college courses.,7 - Excellent
User281,1,0,"CS6210: Advanced Operating Systems|CS6505: Computability, Complexity & Algorithms","My agent primarily used verbal representations, although it also used the visual representations in some places.",Somewhat confident,Somewhat confident,4 - About Right,4 - About Right,6 - Agree,6 - Agree,6 - Agree,6 - Agree,6 - Agree,6 - Agree,On Piazza,4 - About the Same as other OMS classes,5 - A Little Better than non-OMS online classes.,4 - About the Same as other college courses.,4 - About the Same as other OMS classes,5 - A Little Better than non-OMS online classes.,4 - About the Same as other college courses.,6 - Very Good
User282,1,0,CS8803: AI for Robotics|CS7641: Machine Learning,My agent used visual representations exclusively; I did not even touch the verbal representations after Project 1's deadline.,Very confident,Somewhat confident,4 - About Right,4 - About Right,6 - Agree,6 - Agree,6 - Agree,6 - Agree,7 - Strongly Agree,7 - Strongly Agree,On Piazza|Meeting in Person,6 - Significantly Better than other OMS classes,5 - A Little Better than non-OMS online classes.,5 - A Little Better than other college courses.,5 - A Little Better than other OMS classes,5 - A Little Better than non-OMS online classes.,6 - Significantly Better than other college courses.,6 - Very Good
User351,1,0,CS6300: Software Development Processes|CS6250: Computer NetworLast192,"My agent primarily used visual representations, although it also used the verbal representations in some places.",Somewhat confident,Somewhat confident,4 - About Right,4 - About Right,6 - Agree,6 - Agree,5 - Agree Slightly,6 - Agree,6 - Agree,5 - Agree Slightly,On Piazza,6 - Significantly Better than other OMS classes,6 - Significantly Better than non-OMS online classes.,4 - About the Same as other college courses.,6 - Significantly Better than other OMS classes,4 - About the Same as non-OMS online classes.,4 - About the Same as other college courses.,6 - Very Good
User313,1,0,CS6300: Software Development Processes|CS6250: Computer NetworLast192|CS4495: Computer Vision|CS6475: Computational Photography,My agent used verbal representations exclusively; I did not even touch the visual representations after Project 1's deadline.,Somewhat unconfident,Somewhat confident,6 - Too Fast,6 - Too Hard,6 - Agree,6 - Agree,6 - Agree,5 - Agree Slightly,7 - Strongly Agree,6 - Agree,On Piazza|Via Phone or Teleconferencing,3 - Not Quite as Good as other OMS classes,4 - About the Same as non-OMS online classes.,5 - A Little Better than other college courses.,4 - About the Same as other OMS classes,5 - A Little Better than non-OMS online classes.,4 - About the Same as other college courses.,5 - Good
